stock,date,time,sentiment,year,month,day,open,high,low,close,adj_close,volume
META,2024-02-02,03:19:48,false,2024,02,02,459.600006,485.959991,453.010010,474.989990,474.486542,84615500
META,2023-07-06,23:02:39,true,2023,07,06,295.890015,298.119995,291.309998,291.989990,291.680511,47600500
META,2023-04-27,01:10:53,false,2023,04,27,239.889999,241.690002,236.770004,238.559998,238.307144,71196500
META,2023-02-19,05:43:28,inconclusive,2023,02,19,,,,,,
META,2023-07-27,02:00:27,inconclusive,2023,07,27,325.119995,325.350006,309.839996,311.709991,311.379608,64229200
META,2023-04-16,20:58:49,inconclusive,2023,04,16,217.880005,222.110001,217.550003,221.490005,221.255249,21591200
META,2024-02-07,22:35:09,false,2024,02,07,458.000000,471.519989,456.179993,469.589996,469.092285,23066000
META,2023-04-22,16:33:20,false,2023,04,22,210.210007,213.410004,209.580002,212.889999,212.664352,17717200
META,2023-11-20,20:49:42,inconclusive,2023,11,20,334.890015,341.869995,334.190002,339.970001,339.609680,16960500
META,2023-10-27,01:31:18,inconclusive,2023,10,27,294.480011,299.309998,292.970001,296.730011,296.415497,29596300
META,2023-04-25,19:46:47,inconclusive,2023,04,25,210.820007,211.259995,207.130005,207.550003,207.330017,19198200
META,2023-03-23,13:10:42,inconclusive,2023,03,23,202.839996,207.880005,202.149994,204.279999,204.063492,27389700
META,2023-03-21,23:12:55,inconclusive,2023,03,21,203.199997,203.550003,197.949997,202.160004,201.945740,31827000
META,2023-07-26,18:59:45,false,2023,07,26,301.190002,301.769989,291.899994,298.570007,298.253571,47256900
META,2024-01-22,03:29:38,inconclusive,2024,01,22,387.950012,390.350006,381.160004,381.779999,381.375366,17680500
META,2023-04-27,01:15:42,true,2023,04,27,239.889999,241.690002,236.770004,238.559998,238.307144,71196500
META,2024-02-12,06:48:59,inconclusive,2024,02,12,468.190002,479.149994,466.579987,468.899994,468.403015,19382000
META,2023-10-09,11:27:01,inconclusive,2023,10,09,312.500000,320.329987,311.820007,318.359985,318.022552,22503700
META,2023-07-26,20:23:47,true,2023,07,26,301.190002,301.769989,291.899994,298.570007,298.253571,47256900
META,2024-02-18,22:59:22,inconclusive,2024,02,18,478.109985,478.959991,469.209991,473.320007,472.818329,23306500
META,2023-07-07,18:18:22,inconclusive,2023,07,07,292.179993,296.200012,288.660004,290.529999,290.222076,25546200
META,2024-01-20,14:36:41,false,2024,01,20,379.000000,384.359985,377.970001,383.450012,383.043610,21470100
META,2024-01-21,22:17:52,inconclusive,2024,01,21,379.000000,384.359985,377.970001,383.450012,383.043610,21470100
META,2023-11-04,20:19:41,inconclusive,2023,11,04,312.549988,315.549988,311.019989,314.600006,314.266571,16754100
META,2023-07-18,06:13:29,inconclusive,2023,07,18,310.880005,314.200012,307.619995,312.049988,311.719238,20764600
META,2024-02-07,10:32:29,inconclusive,2024,02,07,458.000000,471.519989,456.179993,469.589996,469.092285,23066000
META,2023-06-12,19:18:14,true,2023,06,12,267.170013,271.750000,265.329987,271.049988,270.762695,15442500
