stock,date,senti_raise,senti_drop,senti_inconclusive,year,month,day,open,high,low,close,adj_close,volume
NVDA,2023-11-17,1,0,1,2023,11,17,495.239990,497.170013,490.070007,492.980011,492.936676,32520500
NVDA,2023-12-04,0,0,1,2023,12,04,460.769989,460.769989,450.100006,455.100006,455.059998,43754300
NVDA,2024-01-05,0,0,2,2024,01,05,484.619995,495.470001,483.059998,490.970001,490.970001,41456800
NVDA,2023-10-27,0,0,2,2023,10,27,411.299988,412.059998,400.149994,405.000000,404.964386,41678400
NVDA,2023-11-01,1,0,1,2023,11,01,408.839996,423.809998,408.690002,423.250000,423.212799,43759300
NVDA,2023-09-01,0,1,0,2023,09,01,497.619995,498.000000,481.420013,485.089996,485.007416,46319100
NVDA,2023-06-24,0,0,3,2023,06,24,424.640015,428.089996,420.149994,422.089996,422.018127,35632300
NVDA,2023-09-22,1,0,1,2023,09,22,415.720001,421.149994,412.309998,416.100006,416.063416,47923600
NVDA,2023-03-29,1,0,2,2023,03,29,268.250000,270.779999,265.970001,269.839996,269.766144,39369400
NVDA,2023-06-30,1,1,2,2023,06,30,416.799988,425.500000,415.010010,423.019989,422.947937,50053400
NVDA,2023-07-04,0,0,2,2023,07,04,425.170013,428.980011,422.019989,424.130005,424.057770,19820900
NVDA,2023-10-11,1,0,1,2023,10,11,461.959991,468.589996,460.500000,468.059998,468.018860,37813700
NVDA,2023-07-12,0,0,4,2023,07,12,430.329987,439.350006,427.769989,439.019989,438.945221,48127700
NVDA,2023-07-28,1,0,2,2023,07,28,466.679993,470.269989,463.809998,467.500000,467.420380,33119400
NVDA,2023-08-26,0,0,2,2023,08,26,470.119995,478.049988,450.239990,460.179993,460.101624,92534100
NVDA,2023-09-02,0,0,2,2023,09,02,497.619995,498.000000,481.420013,485.089996,485.007416,46319100
NVDA,2023-08-27,0,0,2,2023,08,27,470.119995,478.049988,450.239990,460.179993,460.101624,92534100
NVDA,2024-01-22,1,2,10,2024,01,22,600.489990,603.309998,590.700012,596.539978,596.539978,45295500
NVDA,2023-06-16,2,1,4,2023,06,16,434.500000,437.209991,426.609985,426.920013,426.847321,65475500
NVDA,2023-06-11,0,0,2,2023,06,11,390.369995,397.109985,385.670013,387.700012,387.634003,42722000
NVDA,2023-09-18,0,0,2,2023,09,18,427.480011,442.420013,420.000000,439.660004,439.621338,50027100
NVDA,2023-12-08,1,0,3,2023,12,08,465.950012,477.410004,465.500000,475.059998,475.059998,35880300
NVDA,2024-01-13,0,0,2,2024,01,13,546.200012,549.700012,543.299988,547.099976,547.099976,35247900
NVDA,2024-01-28,0,0,3,2024,01,28,609.599976,617.830017,605.729980,610.309998,610.309998,39030900
NVDA,2024-01-03,0,0,2,2024,01,03,474.850006,481.839996,473.200012,475.690002,475.690002,32089600
NVDA,2023-11-03,1,0,0,2023,11,03,440.200012,453.089996,437.230011,450.049988,450.010406,42385500
NVDA,2024-01-04,0,0,3,2024,01,04,477.670013,485.000000,475.079987,479.980011,479.980011,30653500
NVDA,2023-07-25,0,0,1,2023,07,25,449.410004,461.829987,449.230011,456.790009,456.712219,34808100
NVDA,2023-02-25,0,0,1,2023,02,25,,,,,,
NVDA,2024-01-27,0,0,2,2024,01,27,609.599976,617.830017,605.729980,610.309998,610.309998,39030900
NVDA,2023-12-30,1,1,3,2023,12,30,498.130005,499.970001,487.510010,495.220001,495.220001,38869000
NVDA,2024-01-02,0,0,1,2024,01,02,492.440002,492.950012,475.950012,481.679993,481.679993,41125400
NVDA,2023-08-13,0,1,1,2023,08,13,417.510010,420.179993,406.390015,408.549988,408.480408,53200900
NVDA,2023-12-21,0,0,1,2023,12,21,488.109985,490.950012,484.190002,489.899994,489.899994,30042500
NVDA,2023-09-17,0,0,2,2023,09,17,453.410004,455.989990,438.079987,439.000000,438.961395,50571300
NVDA,2023-06-18,0,0,2,2023,06,18,434.500000,437.209991,426.609985,426.920013,426.847321,65475500
NVDA,2023-09-11,0,0,4,2023,09,11,461.480011,461.630005,443.119995,451.779999,451.740265,47396600
NVDA,2023-04-26,0,0,3,2023,04,26,270.019989,273.299988,267.049988,269.559998,269.486206,40633700
NVDA,2023-03-31,0,0,3,2023,03,31,271.399994,278.339996,271.049988,277.769989,277.693939,43393300
NVDA,2023-10-02,0,0,1,2023,10,02,440.299988,451.750000,438.609985,447.820007,447.780640,43329800
NVDA,2024-01-07,0,0,2,2024,01,07,484.619995,495.470001,483.059998,490.970001,490.970001,41456800
NVDA,2023-04-17,0,0,1,2023,04,17,265.649994,270.059998,264.329987,270.019989,269.946075,32147100
NVDA,2023-08-08,1,0,3,2023,08,08,448.529999,452.420013,440.559998,446.640015,446.563934,35384300
NVDA,2023-04-22,0,0,1,2023,04,22,269.519989,271.829987,267.220001,271.190002,271.115784,34510300
NVDA,2023-02-24,0,1,6,2023,02,24,,,,,,
NVDA,2023-07-18,1,0,8,2023,07,18,467.010010,478.959991,457.339996,474.940002,474.859131,57019000
NVDA,2024-02-19,0,1,5,2024,02,19,,,,,,
NVDA,2023-09-21,0,1,2,2023,09,21,415.829987,421.000000,409.799988,410.170013,410.133942,44893000
NVDA,2023-12-16,0,0,3,2023,12,16,481.940002,494.040009,481.200012,488.899994,488.899994,47947800
NVDA,2023-12-19,0,0,2,2023,12,19,494.239990,497.000000,488.950012,496.040009,496.040009,46444400
NVDA,2024-01-06,0,0,1,2024,01,06,484.619995,495.470001,483.059998,490.970001,490.970001,41456800
NVDA,2023-11-16,0,0,2,2023,11,16,486.790009,495.250000,483.299988,494.799988,494.756500,33975600
NVDA,2023-09-19,0,0,3,2023,09,19,438.329987,439.660004,430.019989,435.200012,435.161743,37306400
NVDA,2023-07-27,0,0,4,2023,07,27,465.190002,473.950012,457.500000,459.000000,458.921844,45597600
NVDA,2023-09-07,1,0,1,2023,09,07,455.250000,463.440002,451.519989,462.410004,462.369354,43333000
NVDA,2023-05-14,0,0,3,2023,05,14,285.290009,287.799988,280.459991,283.399994,283.322418,27402700
NVDA,2023-06-26,0,1,1,2023,06,26,424.609985,427.640015,401.000000,406.320007,406.250824,59432200
NVDA,2023-12-18,0,0,1,2023,12,18,494.000000,504.329987,491.500000,500.769989,500.769989,41258700
NVDA,2023-08-06,1,0,1,2023,08,06,449.850006,456.420013,443.929993,446.799988,446.723907,36225800
NVDA,2023-09-26,0,0,1,2023,09,26,420.010010,428.200012,416.549988,419.109985,419.073151,40228200
NVDA,2023-04-04,1,1,1,2023,04,04,279.660004,280.000000,273.070007,274.529999,274.454834,36859200
NVDA,2023-04-05,0,1,2,2023,04,05,268.290009,269.980011,263.950012,268.809998,268.736420,51501500
NVDA,2023-04-19,1,0,0,2023,04,19,273.609985,280.000000,272.320007,279.309998,279.233521,35866000
NVDA,2023-03-07,0,0,1,2023,03,07,236.000000,241.250000,232.410004,232.880005,232.816254,51515400
NVDA,2023-06-04,0,3,1,2023,06,04,400.970001,405.000000,390.579987,393.269989,393.162323,48165500
NVDA,2023-07-10,0,1,2,2023,07,10,426.570007,428.109985,416.489990,421.799988,421.728149,35390800
NVDA,2023-04-02,0,0,1,2023,04,02,271.399994,278.339996,271.049988,277.769989,277.693939,43393300
NVDA,2023-03-18,0,1,1,2023,03,18,259.820007,263.989990,256.679993,257.250000,257.179596,84854700
NVDA,2023-03-02,1,0,0,2023,03,02,224.880005,233.800003,224.320007,233.139999,233.036591,38941500
NVDA,2023-12-14,0,0,1,2023,12,14,483.899994,486.700012,474.220001,483.500000,483.500000,39123200
NVDA,2023-07-05,0,1,1,2023,07,05,421.350006,431.769989,420.850006,423.170013,423.097961,32361800
NVDA,2023-09-13,0,0,2,2023,09,13,446.000000,459.299988,445.029999,454.850006,454.810028,39835500
NVDA,2023-09-23,0,0,2,2023,09,23,415.720001,421.149994,412.309998,416.100006,416.063416,47923600
NVDA,2023-09-25,0,0,1,2023,09,25,415.910004,425.359985,411.769989,422.220001,422.182892,41909100
NVDA,2023-11-18,1,0,0,2023,11,18,495.239990,497.170013,490.070007,492.980011,492.936676,32520500
NVDA,2023-03-15,0,1,1,2023,03,15,237.610001,242.860001,233.600006,242.279999,242.213669,52448600
NVDA,2023-10-21,1,1,1,2023,10,21,418.899994,424.700012,410.779999,413.869995,413.833618,47638100
NVDA,2023-10-10,0,0,2,2023,10,10,453.100006,462.589996,450.880005,457.980011,457.939758,36858200
NVDA,2023-11-10,1,1,0,2023,11,10,475.000000,484.720001,472.829987,483.350006,483.307526,42124500
NVDA,2023-07-20,0,1,3,2023,07,20,465.070007,470.869995,450.619995,455.200012,455.122498,53786500
NVDA,2023-06-19,1,0,3,2023,06,19,,,,,,
NVDA,2023-05-15,0,1,1,2023,05,15,285.079987,289.690002,281.519989,289.529999,289.450714,29392600
NVDA,2023-06-10,0,0,1,2023,06,10,390.369995,397.109985,385.670013,387.700012,387.634003,42722000
NVDA,2023-08-18,0,2,0,2023,08,18,426.350006,435.779999,416.600006,432.989990,432.916260,58262200
NVDA,2023-08-11,0,0,2,2023,08,11,417.510010,420.179993,406.390015,408.549988,408.480408,53200900
NVDA,2023-05-01,0,0,1,2023,05,01,278.399994,290.579987,277.799988,289.100006,289.020874,57032900
NVDA,2023-07-19,0,0,1,2023,07,19,474.640015,478.179993,467.420013,470.769989,470.689819,42750200
NVDA,2023-09-28,0,0,2,2023,09,28,424.600006,434.459991,421.149994,430.890015,430.852142,42466300
NVDA,2023-05-10,0,0,1,2023,05,10,290.049988,291.130005,284.609985,288.850006,288.770935,36935000
NVDA,2023-03-26,2,0,1,2023,03,26,270.309998,271.670013,263.549988,267.790009,267.716705,45492000
NVDA,2023-04-28,0,0,1,2023,04,28,272.250000,277.579987,270.709991,277.489990,277.414032,29168700
NVDA,2023-10-05,0,1,1,2023,10,05,440.500000,449.000000,438.880005,446.880005,446.840729,39348300
NVDA,2023-05-12,0,0,1,2023,05,12,285.290009,287.799988,280.459991,283.399994,283.322418,27402700
NVDA,2023-06-09,1,0,3,2023,06,09,390.369995,397.109985,385.670013,387.700012,387.634003,42722000
NVDA,2023-07-31,0,0,1,2023,07,31,467.540009,471.299988,465.059998,467.290009,467.210449,25105500
NVDA,2023-09-20,0,0,1,2023,09,20,436.000000,439.029999,422.230011,422.390015,422.352875,36710800
NVDA,2023-05-11,0,0,2,2023,05,11,288.959991,289.500000,282.459991,285.779999,285.701782,32214900
NVDA,2023-04-24,0,0,1,2023,04,24,270.130005,273.660004,266.709991,270.420013,270.345978,33928200
NVDA,2023-11-06,0,0,2,2023,11,06,452.850006,459.350006,448.989990,457.510010,457.469788,40073300
NVDA,2023-11-08,0,0,2,2023,11,08,461.000000,468.670013,459.679993,465.739990,465.699036,34671900
NVDA,2023-04-21,0,0,1,2023,04,21,269.519989,271.829987,267.220001,271.190002,271.115784,34510300
NVDA,2023-07-29,0,0,2,2023,07,29,466.679993,470.269989,463.809998,467.500000,467.420380,33119400
NVDA,2023-06-17,0,0,1,2023,06,17,434.500000,437.209991,426.609985,426.920013,426.847321,65475500
NVDA,2023-10-30,0,0,1,2023,10,30,410.869995,417.660004,404.809998,411.609985,411.573792,38802800
NVDA,2023-07-26,0,0,1,2023,07,26,460.209991,460.529999,446.299988,454.519989,454.442596,36423700
NVDA,2023-05-06,0,0,1,2023,05,06,278.260010,287.549988,277.309998,286.799988,286.721497,36101400
NVDA,2023-11-11,0,0,1,2023,11,11,475.000000,484.720001,472.829987,483.350006,483.307526,42124500
NVDA,2023-06-25,0,0,1,2023,06,25,424.640015,428.089996,420.149994,422.089996,422.018127,35632300
NVDA,2023-12-28,0,0,2,2023,12,28,496.429993,498.839996,494.119995,495.220001,495.220001,24658700
NVDA,2023-07-07,0,0,2,2023,07,07,423.220001,432.140015,421.799988,425.029999,424.957642,35525300
NVDA,2023-09-14,0,1,1,2023,09,14,459.500000,459.869995,451.309998,455.809998,455.769928,37009700
NVDA,2023-11-30,0,0,1,2023,11,30,480.239990,481.100006,464.220001,467.700012,467.658905,52624700
NVDA,2023-04-10,0,0,1,2023,04,10,268.230011,276.209991,266.690002,275.790009,275.714539,39527900
NVDA,2023-12-31,0,0,2,2023,12,31,498.130005,499.970001,487.510010,495.220001,495.220001,38869000
NVDA,2023-03-30,0,0,2,2023,03,30,272.290009,274.989990,271.019989,273.829987,273.755035,36451600
NVDA,2023-10-28,0,0,1,2023,10,28,411.299988,412.059998,400.149994,405.000000,404.964386,41678400
NVDA,2023-12-03,0,0,2,2023,12,03,465.250000,472.000000,461.869995,467.649994,467.608887,36880900
NVDA,2023-08-12,0,0,3,2023,08,12,417.510010,420.179993,406.390015,408.549988,408.480408,53200900
NVDA,2024-01-23,0,1,2,2024,01,23,595.700012,599.099976,585.849976,598.729980,598.729980,29465400
NVDA,2023-03-16,0,0,1,2023,03,16,240.270004,255.880005,238.940002,255.410004,255.340088,58325300
NVDA,2023-07-01,0,0,2,2023,07,01,416.799988,425.500000,415.010010,423.019989,422.947937,50053400
NVDA,2023-04-30,0,2,0,2023,04,30,272.250000,277.579987,270.709991,277.489990,277.414032,29168700
NVDA,2023-04-06,1,1,1,2023,04,06,265.839996,270.799988,264.269989,270.369995,270.295959,39765400
NVDA,2023-09-24,0,0,1,2023,09,24,415.720001,421.149994,412.309998,416.100006,416.063416,47923600
NVDA,2023-08-20,0,0,2,2023,08,20,426.350006,435.779999,416.600006,432.989990,432.916260,58262200
NVDA,2023-02-20,0,1,2,2023,02,20,,,,,,
NVDA,2023-10-12,0,1,1,2023,10,12,467.769989,476.089996,463.299988,469.450012,469.408752,48132500
NVDA,2023-07-06,0,1,0,2023,07,06,418.440002,421.790009,413.459991,421.029999,420.958313,30358200
NVDA,2023-11-09,1,1,0,2023,11,09,474.670013,482.299988,467.500000,469.500000,469.458710,54049600
NVDA,2023-06-06,0,0,3,2023,06,06,388.299988,391.600006,381.480011,386.540009,386.434204,38872900
NVDA,2023-04-29,0,1,1,2023,04,29,272.250000,277.579987,270.709991,277.489990,277.414032,29168700
NVDA,2023-03-03,0,0,1,2023,03,03,233.199997,239.000000,231.300003,238.899994,238.794037,41239300
NVDA,2023-12-09,0,0,1,2023,12,09,465.950012,477.410004,465.500000,475.059998,475.059998,35880300
NVDA,2024-01-01,1,0,0,2024,01,01,,,,,,
NVDA,2023-05-05,0,0,1,2023,05,05,278.260010,287.549988,277.309998,286.799988,286.721497,36101400
NVDA,2023-05-20,0,0,1,2023,05,20,315.359985,315.799988,309.160004,312.640015,312.554413,47312400
NVDA,2023-03-19,0,0,1,2023,03,19,259.820007,263.989990,256.679993,257.250000,257.179596,84854700
NVDA,2023-04-16,0,0,1,2023,04,16,265.040009,268.829987,262.200012,267.579987,267.506744,39566000
NVDA,2023-12-06,0,0,2,2023,12,06,472.149994,473.869995,454.119995,455.029999,455.029999,38059000
NVDA,2023-06-23,0,0,1,2023,06,23,424.640015,428.089996,420.149994,422.089996,422.018127,35632300
NVDA,2023-03-24,1,0,2,2023,03,24,270.309998,271.670013,263.549988,267.790009,267.716705,45492000
NVDA,2023-04-07,0,0,1,2023,04,07,265.839996,270.799988,264.269989,270.369995,270.295959,39765400
NVDA,2023-03-28,0,0,1,2023,03,28,264.470001,265.130005,258.500000,264.100006,264.027710,35610400
NVDA,2023-09-12,0,0,1,2023,09,12,447.380005,456.730011,445.309998,448.700012,448.660553,34925600
NVDA,2023-03-27,0,0,1,2023,03,27,268.369995,270.000000,263.649994,265.309998,265.237396,36102600
NVDA,2023-12-27,0,0,1,2023,12,27,495.109985,496.799988,490.850006,494.170013,494.170013,23364800
NVDA,2023-06-05,0,0,1,2023,06,05,389.089996,395.649994,387.070007,391.709991,391.602783,39609400
NVDA,2023-05-08,0,0,1,2023,05,08,285.220001,292.200012,283.500000,291.510010,291.430206,34497900
TSLA,2024-01-24,4,9,7,2024,01,24,211.880005,212.729996,206.770004,207.830002,207.830002,123369900
TSLA,2023-12-26,1,1,2,2023,12,26,254.490005,257.970001,252.910004,256.609985,256.609985,86892400
TSLA,2024-01-16,1,4,9,2024,01,16,215.100006,223.490005,212.179993,219.910004,219.910004,115355000
TSLA,2024-02-15,4,1,5,2024,02,15,189.160004,200.880005,188.860001,200.449997,200.449997,120831800
TSLA,2024-02-12,0,0,4,2024,02,12,192.110001,194.729996,187.279999,188.130005,188.130005,95498600
TSLA,2024-01-26,2,5,4,2024,01,26,185.500000,186.779999,182.100006,183.250000,183.250000,107343200
TSLA,2024-02-03,1,0,0,2024,02,03,185.039993,188.690002,182.000000,187.910004,187.910004,110505100
TSLA,2024-01-21,0,0,4,2024,01,21,209.990005,213.190002,207.559998,212.190002,212.190002,102095800
TSLA,2023-10-21,0,0,4,2023,10,21,217.009995,218.860001,210.419998,211.990005,211.990005,137734000
TSLA,2023-06-22,4,2,6,2023,06,22,250.770004,265.000000,248.250000,264.609985,264.609985,166875900
TSLA,2023-03-06,1,1,7,2023,03,06,198.539993,198.600006,192.300003,193.809998,193.809998,128100100
TSLA,2023-12-21,1,2,4,2023,12,21,251.899994,254.800003,248.550003,254.500000,254.500000,109594200
TSLA,2023-11-27,2,2,4,2023,11,27,236.889999,238.330002,232.100006,236.080002,236.080002,112031800
TSLA,2023-04-20,0,4,4,2023,04,20,166.169998,169.699997,160.559998,162.990005,162.990005,210970800
TSLA,2023-04-09,0,1,4,2023,04,09,,,,,,
TSLA,2023-07-19,0,0,7,2023,07,19,296.040009,299.290009,289.519989,291.260010,291.260010,142355400
TSLA,2023-03-02,3,9,7,2023,03,02,186.740005,193.750000,186.009995,190.899994,190.899994,181500700
TSLA,2023-11-25,0,0,2,2023,11,25,233.750000,238.750000,232.330002,235.449997,235.449997,65125200
TSLA,2023-10-30,1,0,2,2023,10,30,209.279999,210.880005,194.669998,197.360001,197.360001,136448200
TSLA,2023-09-11,7,0,5,2023,09,11,264.269989,274.850006,260.609985,273.579987,273.579987,174667900
TSLA,2023-06-20,2,1,4,2023,06,20,261.500000,274.750000,261.119995,274.450012,274.450012,165611200
TSLA,2023-06-08,6,1,5,2023,06,08,224.220001,235.229996,223.009995,234.860001,234.860001,164489700
TSLA,2023-10-26,0,2,1,2023,10,26,211.320007,214.800003,204.880005,205.759995,205.759995,115112600
TSLA,2024-01-04,2,1,1,2024,01,04,239.250000,242.699997,237.729996,237.929993,237.929993,102629300
TSLA,2023-02-28,1,2,7,2023,02,28,210.589996,211.229996,203.750000,205.710007,205.710007,153144900
TSLA,2023-12-07,2,0,1,2023,12,07,241.550003,244.080002,236.979996,242.639999,242.639999,107142300
TSLA,2023-09-23,0,1,0,2023,09,23,257.399994,257.790009,244.479996,244.880005,244.880005,127524100
TSLA,2023-07-15,2,2,1,2023,07,15,277.010010,285.299988,276.309998,281.380005,281.380005,119771100
TSLA,2023-09-02,0,0,2,2023,09,02,257.260010,259.079987,242.009995,245.009995,245.009995,132272500
TSLA,2023-07-20,3,8,9,2023,07,20,279.559998,280.929993,261.200012,262.899994,262.899994,175158300
TSLA,2023-09-12,0,1,3,2023,09,12,270.760010,278.390015,266.600006,267.480011,267.480011,135999900
TSLA,2023-03-08,1,4,9,2023,03,08,185.039993,186.500000,180.000000,182.000000,182.000000,151897800
TSLA,2023-10-19,1,4,9,2023,10,19,225.949997,230.610001,216.779999,220.110001,220.110001,170772700
TSLA,2023-09-25,1,1,2,2023,09,25,243.380005,247.100006,238.309998,246.990005,246.990005,104636600
TSLA,2024-01-27,2,3,1,2024,01,27,185.500000,186.779999,182.100006,183.250000,183.250000,107343200
TSLA,2023-07-01,1,0,0,2023,07,01,260.600006,264.450012,259.890015,261.769989,261.769989,112267600
TSLA,2023-09-01,2,1,0,2023,09,01,257.260010,259.079987,242.009995,245.009995,245.009995,132272500
TSLA,2023-02-21,2,0,0,2023,02,21,,,,,,
TSLA,2023-02-27,2,1,6,2023,02,27,,,,,,
TSLA,2023-07-03,4,1,8,2023,07,03,276.489990,284.250000,275.109985,279.820007,279.820007,119685900
TSLA,2023-04-19,1,5,6,2023,04,19,179.100006,183.500000,177.649994,180.589996,180.589996,125732700
TSLA,2023-12-19,2,0,3,2023,12,19,253.479996,258.339996,253.009995,257.220001,257.220001,106737400
TSLA,2023-10-02,0,2,2,2023,10,02,244.809998,254.279999,242.619995,251.600006,251.600006,123810400
TSLA,2023-04-10,1,3,3,2023,04,10,179.940002,185.100006,176.110001,184.509995,184.509995,142154600
TSLA,2023-12-06,0,2,2,2023,12,06,242.919998,246.570007,239.169998,239.369995,239.369995,126436200
TSLA,2023-07-18,0,1,4,2023,07,18,290.149994,295.260010,286.010010,293.339996,293.339996,112434700
TSLA,2024-01-25,3,9,11,2024,01,25,189.699997,193.000000,180.059998,182.630005,182.630005,198076800
TSLA,2023-09-05,1,0,1,2023,09,05,245.000000,258.000000,244.860001,256.489990,256.489990,129469600
TSLA,2023-07-11,1,1,4,2023,07,11,268.649994,270.899994,266.369995,269.790009,269.790009,91972400
TSLA,2023-06-17,2,1,1,2023,06,17,258.920013,263.600006,257.209991,260.540009,260.540009,167563700
TSLA,2023-09-07,1,0,3,2023,09,07,245.070007,252.809998,243.270004,251.490005,251.490005,115312900
TSLA,2023-11-19,1,1,2,2023,11,19,232.000000,237.389999,226.539993,234.300003,234.300003,142532800
TSLA,2023-06-01,1,0,1,2023,06,01,202.589996,209.800003,199.369995,207.520004,207.520004,148029900
TSLA,2023-07-05,3,2,1,2023,07,05,278.820007,283.850006,277.600006,282.480011,282.480011,131530900
TSLA,2023-06-09,3,1,4,2023,06,09,249.070007,252.419998,242.020004,244.399994,244.399994,199882300
TSLA,2023-05-18,0,2,3,2023,05,18,174.220001,177.059998,172.449997,176.889999,176.889999,109520300
TSLA,2024-02-09,1,2,2,2024,02,09,190.179993,194.119995,189.479996,193.570007,193.570007,84476300
TSLA,2023-10-18,2,2,5,2023,10,18,252.699997,254.630005,242.080002,242.679993,242.679993,125147800
TSLA,2023-09-13,1,1,3,2023,09,13,270.070007,274.980011,268.100006,271.299988,271.299988,111673700
TSLA,2023-08-05,0,1,0,2023,08,05,260.970001,264.769989,253.110001,253.860001,253.860001,99242600
TSLA,2023-10-05,1,0,4,2023,10,05,260.000000,263.600006,256.250000,260.049988,260.049988,119159200
TSLA,2023-07-21,2,1,6,2023,07,21,268.000000,268.000000,255.800003,260.019989,260.019989,161050100
TSLA,2023-08-29,1,2,2,2023,08,29,238.580002,257.480011,237.770004,257.179993,257.179993,134047600
TSLA,2024-01-08,1,1,1,2024,01,08,236.139999,241.250000,235.300003,240.449997,240.449997,85166600
TSLA,2023-07-14,0,0,5,2023,07,14,277.010010,285.299988,276.309998,281.380005,281.380005,119771100
TSLA,2023-03-31,1,1,0,2023,03,31,197.529999,207.789993,197.199997,207.460007,207.460007,170222100
TSLA,2023-09-14,0,0,7,2023,09,14,271.320007,276.709991,270.420013,276.040009,276.040009,107709800
TSLA,2023-03-01,0,0,8,2023,03,01,206.210007,207.199997,198.520004,202.770004,202.770004,156852800
TSLA,2023-10-23,0,0,3,2023,10,23,210.000000,216.979996,202.509995,212.080002,212.080002,150683400
TSLA,2023-08-25,0,1,0,2023,08,25,231.309998,239.000000,230.350006,238.589996,238.589996,106612200
TSLA,2023-02-19,0,0,4,2023,02,19,,,,,,
TSLA,2023-06-02,4,0,3,2023,06,02,210.149994,217.250000,209.750000,213.970001,213.970001,164129000
TSLA,2023-07-30,1,0,5,2023,07,30,259.859985,267.250000,258.230011,266.440002,266.440002,111446000
TSLA,2023-11-29,0,0,4,2023,11,29,249.210007,252.750000,242.759995,244.139999,244.139999,135401300
TSLA,2023-07-04,0,0,5,2023,07,04,276.489990,284.250000,275.109985,279.820007,279.820007,119685900
TSLA,2023-05-23,1,1,2,2023,05,23,186.199997,192.960007,185.259995,185.770004,185.770004,156952100
TSLA,2023-04-21,0,2,3,2023,04,21,164.800003,166.000000,161.320007,165.080002,165.080002,123539000
TSLA,2023-11-02,0,1,1,2023,11,02,212.970001,219.199997,211.449997,218.509995,218.509995,125987600
TSLA,2023-06-15,0,2,5,2023,06,15,248.399994,258.950012,247.289993,255.899994,255.899994,160171200
TSLA,2024-02-07,0,1,1,2024,02,07,188.179993,189.789993,182.679993,187.580002,187.580002,111535200
TSLA,2024-02-06,2,0,1,2024,02,06,177.210007,186.490005,177.110001,185.100006,185.100006,122676000
TSLA,2023-04-11,1,2,1,2023,04,11,186.690002,189.190002,185.649994,186.789993,186.789993,115770900
TSLA,2024-02-18,1,0,2,2024,02,18,202.059998,203.169998,197.399994,199.949997,199.949997,111173600
TSLA,2023-04-07,1,0,1,2023,04,07,183.080002,186.389999,179.740005,185.059998,185.059998,123857900
TSLA,2023-07-06,3,3,5,2023,07,06,278.089996,279.970001,272.880005,276.540009,276.540009,120332100
TSLA,2023-06-10,1,2,3,2023,06,10,249.070007,252.419998,242.020004,244.399994,244.399994,199882300
TSLA,2023-06-23,0,0,6,2023,06,23,259.290009,262.450012,252.800003,256.600006,256.600006,176584100
TSLA,2023-08-22,0,1,1,2023,08,22,240.250000,240.820007,229.550003,233.190002,233.190002,130597900
TSLA,2023-02-24,0,0,1,2023,02,24,,,,,,
TSLA,2023-04-05,1,2,2,2023,04,05,190.520004,190.679993,183.759995,185.520004,185.520004,133882500
TSLA,2023-06-05,1,0,1,2023,06,05,217.800003,221.289993,214.520004,217.610001,217.610001,151143100
TSLA,2023-04-15,0,1,1,2023,04,15,183.949997,186.279999,182.009995,185.000000,185.000000,96438700
TSLA,2023-11-14,3,1,1,2023,11,14,235.029999,238.139999,230.720001,237.410004,237.410004,149771600
TSLA,2023-07-17,2,1,6,2023,07,17,286.630005,292.230011,283.570007,290.380005,290.380005,131569600
TSLA,2023-06-16,3,0,2,2023,06,16,258.920013,263.600006,257.209991,260.540009,260.540009,167563700
TSLA,2023-12-12,1,0,0,2023,12,12,238.550003,238.990005,233.869995,237.009995,237.009995,95328300
TSLA,2023-07-16,1,1,3,2023,07,16,277.010010,285.299988,276.309998,281.380005,281.380005,119771100
TSLA,2024-02-05,0,3,1,2024,02,05,184.259995,184.679993,175.009995,181.059998,181.059998,134294400
TSLA,2024-02-16,1,0,2,2024,02,16,202.059998,203.169998,197.399994,199.949997,199.949997,111173600
TSLA,2023-02-20,0,1,4,2023,02,20,,,,,,
TSLA,2023-10-28,1,0,0,2023,10,28,210.600006,212.410004,205.770004,207.300003,207.300003,94881200
TSLA,2023-12-15,0,1,4,2023,12,15,251.210007,254.130005,248.300003,253.500000,253.500000,135720800
TSLA,2023-11-03,0,1,3,2023,11,03,221.149994,226.369995,218.399994,219.960007,219.960007,119281000
TSLA,2023-12-30,1,0,4,2023,12,30,255.100006,255.190002,247.429993,248.479996,248.479996,100615300
TSLA,2023-03-10,1,1,0,2023,03,10,175.130005,178.289993,168.440002,173.440002,173.440002,191488900
TSLA,2023-05-19,1,0,3,2023,05,19,177.169998,181.949997,176.309998,180.139999,180.139999,136024200
TSLA,2023-11-28,1,0,2,2023,11,28,236.679993,247.000000,234.009995,246.720001,246.720001,148549900
TSLA,2024-01-09,0,1,4,2024,01,09,238.110001,238.960007,232.039993,234.960007,234.960007,96705700
TSLA,2023-02-23,0,1,8,2023,02,23,,,,,,
TSLA,2023-12-13,1,5,3,2023,12,13,234.190002,240.300003,228.199997,239.289993,239.289993,146286300
TSLA,2023-04-22,0,3,3,2023,04,22,164.800003,166.000000,161.320007,165.080002,165.080002,123539000
TSLA,2023-04-13,1,1,3,2023,04,13,182.960007,186.500000,180.940002,185.899994,185.899994,112933000
TSLA,2023-09-20,1,0,1,2023,09,20,267.040009,273.929993,262.459991,262.589996,262.589996,122514600
TSLA,2023-05-25,0,3,6,2023,05,25,186.539993,186.779999,180.580002,184.470001,184.470001,96870700
TSLA,2023-10-16,0,1,3,2023,10,16,250.050003,255.399994,248.479996,253.919998,253.919998,88917200
